,Id,Fk_Asset,FK_OtherParameter,FK_Company,FK_OilAndGas,FK_HistoricCompany,FK_DataQuality,FK_LifeCycleTS,FK_LifeCycle,FK_OilAndGasType,NPV Current Year Forward Case,NPV Current Year High Case,NPV Current Year Low Case,NPV Current Year,NPV Current Year Mid Case,NPV Current Year Low Low Case,NPV Current Year Mid Low Case,NPV Current Year Low Low Low Case,NPV Current Year Mid Low Low Case,NPV Current Year Mid Mid Low Case,NPV Current Year Mid Mid Low Low Case
180,51348,32607,3,10,4,10,30,24,24,11,0.456999987,0.690999985,-0.194999993,-2.579999924,0.449000001,-0.230000004,0.160999999,-0.34799999,-2.74E-02,0.231999993,4.61E-02
181,51352,32607,111,685,9,685,30,24,24,15,-0.0057,,-0.018100001,-0.0038,,-0.0003,-0.0069,9.00E-04,-3.80E-03,-8.50E-03,-5.40E-03
182,51403,32623,111,685,4,685,30,24,24,11,-0.363000006,-0.552999973,-0.0274,,-0.40200001,0.0211,-0.196999997,7.96E-02,,-0.240999997,-0.140000001
183,51407,32623,3,18340,9,18340,30,24,24,15,0.015900001,0.0383,0.0055,0.0111,0.0307,0.0023,0.019099999,-1.10E-03,0.0108,2.31E-02,1.49E-02
184,51410,32623,3,18340,4,18340,30,24,24,11,0.634999991,0.967000008,0.048,0.36500001,0.703999996,-0.036899999,0.344999999,-0.138999999,0.158000007,0.421999991,0.245000005
185,51423,32624,111,2770,2,2770,30,24,24,10,-0.0014,-0.0033,-0.0011,-0.0011,-0.0027,-0.0003,-0.0017,-1.00E-04,-1.00E-03,-2.00E-03,-0.0014
186,51437,32633,111,685,9,685,30,24,24,15,,-0.0115,-0.0012,-0.0033,-0.0092,-0.0006,-0.0059,7.00E-04,-3.30E-03,-7.20E-03,-4.60E-03
187,51471,32640,111,17824,9,17824,30,17,24,15,,,,,,,,,,,
188,51479,32640,3,2770,9,2770,30,24,24,15,0,0,0,0,0,0,0,0,0,0,0
189,51485,32640,111,12830,12,12830,30,24,24,6,0.108000003,0.107000001,0.108999997,0.108999997,0.107000001,0.108999997,0.108000003,0.109999999,0.108999997,0.108000003,0.108000003
190,51519,32640,3,12830,12,12830,30,24,24,6,-0.108000003,-0.107000001,-0.108999997,-0.108999997,-0.107000001,-0.108999997,-0.108000003,-0.109999999,-0.108999997,-0.108000003,-0.108000003
191,51540,32645,3,103,9,103,30,24,24,15,0.0004,0.0011,0,0.0002,0.0008,-1.00E-04,0.0005,-2.00E-04,1.00E-04,6.00E-04,3.00E-04
192,51555,32645,3,2770,9,2770,30,24,24,15,1.00E-04,0.0003,0,0,0.0002,0,1.00E-04,-1.00E-04,0,1.00E-04,1.00E-04
193,51559,32645,111,103,2,103,30,24,24,10,-0.0047,-0.0112,-0.0016,-0.005,-0.009,-0.0007,-0.0056,5.00E-04,-3.30E-03,-6.80E-03,-6.20E-03
194,51571,32649,111,685,12,685,30,24,24,6,0.115000002,,0.142000005,0.125,,0.153999999,0.104999997,0.164000005,0.129999995,8.98E-02,0.118000001
195,51573,32649,111,685,2,685,30,24,24,10,-0.0061,-0.014,-0.0027,-0.0039,,-0.0015,-0.0096,-3.00E-04,-3.60E-03,-8.70E-03,-5.10E-03
196,51548,32645,3,685,4,685,30,24,24,11,0.0075,0.0112,-0.0046,-0.0006,0.0061,-0.0068,0.0014,-9.00E-03,-3.60E-03,2.20E-03,-8.00E-04
197,50998,32560,3,168,12,168,30,14,14,8,-22.03000069,44.20999908,-9,-22.29000092,30.96999931,-6.480000019,-13.86999989,,-16.48999977,46.29999924,-24.39999962
198,50999,32560,3,168,4,168,30,14,14,11,23.09000015,41.52999878,5.230000019,22.07999992,30.20000076,2.25999999,23.32999992,-3.74E-02,14.84000015,14.43999958,19.62999916
199,51002,32560,111,168,12,168,30,14,14,8,,,,7.380000114,,,,,3.00999999,,
200,51039,32561,111,168,4,168,30,14,14,11,3.660000086,0,2.140000105,1.970000029,0,2.170000076,4.590000153,2.210000038,2.099999905,0,4.590000153
201,51102,32567,3,685,4,685,30,14,14,11,6.170000076,19.79000092,2.349999905,10.88000011,15.35000038,0.702000022,7.639999866,-1.149999976,4.130000114,12.36999989,5.889999866
202,51305,32604,3,685,12,685,30,3,9,6,34.38999939,85.08000183,0,0,66.61000061,0,38.5699997,0,0,48.13999939,29.21999931
203,51308,32604,111,168,12,168,30,3,9,6,0,0,-18.05999947,0,0,-2.130000114,0,15.10999966,-36.52000046,0,0
204,51327,32604,111,168,9,168,30,3,9,15,0,0,-0.558000028,0,0,-0.317000002,0,-0.108999997,-0.781000018,0,0
205,51346,32607,111,10,12,10,30,24,24,6,2.470000029,,2.940000057,,,3.160000086,2.289999962,3.349999905,2.730000019,1.950000048,2.49000001
206,51351,32607,3,685,2,685,30,24,24,10,0.061999999,0.131999999,0.032400001,0.0458,0.111000001,0.0152,0.072899997,4.30E-03,4.54E-02,8.63E-02,5.94E-02
207,51336,32607,111,168,2,168,30,24,24,10,-0.114,,-0.059599999,-0.084299997,,-0.028000001,-0.134000003,-7.90E-03,-8.35E-02,-0.158999994,-0.108999997
208,51316,32604,3,168,4,168,30,3,9,11,13.96000004,39.97000122,0,0,29.07999992,0,15.5,0,0,21.98999977,11.89999962
209,51418,32624,111,2770,9,2770,30,24,24,15,-0.0002,-0.0004,0,-1.00E-04,-0.0003,0,-0.0002,0,-1.00E-04,-2.00E-04,-1.00E-04
210,51450,32638,111,18340,9,18340,30,24,24,15,-0.0054,-0.0125,-0.0026,-0.0039,-0.0102,-0.0009,-0.0064,-1.00E-04,-3.90E-03,-7.70E-03,-5.20E-03
211,51461,32640,3,17824,9,17824,30,17,24,15,,,,,,,,,,,
212,51488,32640,3,17835,2,17835,30,24,24,10,0,1.00E-04,0,0,1.00E-04,0,1.00E-04,0,0,1.00E-04,0
213,51507,32640,111,17824,4,17824,30,24,24,11,-0.0003,-0.0003,1.00E-04,-0.0002,-0.0003,1.00E-04,-1.00E-04,2.00E-04,0,-2.00E-04,0
214,51424,32624,3,2770,2,2770,30,24,24,10,0.0014,0.0033,0.0011,0.0011,0.0027,0.0003,0.0017,1.00E-04,1.00E-03,2.00E-03,0.0014
215,51246,32589,3,10,12,10,30,14,14,8,165.6000061,485.8399963,-7.460000038,55.86000061,364.3900146,-44.88000107,175.4199982,-36.02000046,58.20000076,233.9700012,114.3399963
216,51325,32604,3,685,9,685,30,3,9,15,0.611000001,1.25999999,0,0,1.019999981,0,0.666000009,0,0,0.785000026,0.545000017
217,51568,32649,3,12830,12,12830,30,24,24,6,-0.458000004,-0.203999996,-0.566999972,-0.500999987,-0.284000009,-0.61500001,-0.419999987,-0.657999992,-0.522000015,-0.358999997,-0.47299999
218,51396,32621,3,12830,9,12830,30,24,24,15,0.0177,0.020199999,0.0026,0.0044,0.016000001,0.0012,0.0096,-1.00E-03,4.40E-03,1.17E-02,7.00E-03
219,51400,32623,3,685,12,685,30,24,24,6,-0.273000002,0.606999993,-0.635999978,-0.418000013,0.316000015,-0.800999999,-0.134000003,-0.961000025,-0.472000003,9.18E-02,-0.300000012
220,51417,32624,3,2770,9,2770,30,24,24,15,0.0002,0.0004,0,1.00E-04,0.0003,0,0.0002,0,1.00E-04,2.00E-04,1.00E-04
221,51426,32624,111,2770,4,2770,30,24,24,11,-0.0065,-0.0101,0.0003,-0.0046,-0.0072,0.001,-0.0032,2.00E-03,-1.20E-03,-5.30E-03,-2.20E-03
222,51432,32633,111,685,2,685,30,24,24,10,,-0.109999999,-0.019300001,-0.0383,-0.091300003,-0.0151,-0.060600001,-0.0042,-4.33E-02,-7.18E-02,-4.95E-02
223,51434,32633,111,12830,9,12830,30,24,24,15,,-0.0458,-0.0047,-0.0131,-0.036699999,-0.0023,-0.023499999,2.70E-03,-1.30E-02,-2.86E-02,-1.83E-02
224,51443,32633,3,12830,12,12830,30,24,24,6,-1.629999995,0.069899999,-2.269999981,0.090700001,-0.386999995,-2.539999962,-1.299999952,-2.809999943,-2,1.029999971,-1.679999948
225,51444,32633,3,685,9,685,30,24,24,15,0.0048,0.0115,0.0012,0.0033,0.0092,0.0006,0.0059,-7.00E-04,3.30E-03,7.20E-03,4.60E-03
226,51447,32638,3,12830,9,12830,30,24,24,15,0.0072,0.0166,0.0035,0.0052,0.0134,0.0012,0.0085,1.00E-04,5.20E-03,1.02E-02,6.80E-03
227,51451,32638,111,12830,12,12830,30,24,24,8,,,0.398999989,,,0.497000009,,0.596000016,,,
228,51455,32638,3,12830,2,12830,30,24,24,10,0.062700003,0.135000005,0.0414,0.047400001,0.111000001,0.016899999,0.073100001,8.80E-03,4.74E-02,8.61E-02,6.02E-02
229,51457,32638,3,18340,9,18340,30,24,24,15,0.0054,0.0125,0.0026,0.0039,0.0102,0.0009,0.0064,1.00E-04,3.90E-03,7.70E-03,5.20E-03
230,51458,32640,3,685,4,685,30,24,24,11,0.0002,0.0002,-1.00E-04,1.00E-04,0.0002,-1.00E-04,1.00E-04,-1.00E-04,0,1.00E-04,0
231,51459,32640,3,2770,2,2770,30,17,24,10,,,,,,,,,,,
232,51470,32640,111,685,2,685,30,17,24,10,,,,,,,,,,,
233,51477,32640,3,17824,12,17824,30,17,24,6,,,,,,,,,,,
234,51505,32640,111,17824,9,17824,30,24,24,15,0,0,0,0,0,0,0,0,0,0,0
235,51509,32640,3,2770,12,2770,30,17,24,6,,,,,,,,,,,
236,51514,32640,111,12830,2,12830,30,24,24,10,-1.00E-04,-0.0004,-1.00E-04,-1.00E-04,-0.0002,0,-1.00E-04,0,-1.00E-04,-2.00E-04,-1.00E-04
237,51521,32640,111,17835,12,17835,30,24,24,6,0.037099998,0.036600001,0.037300002,0.0372,0.036800001,0.0374,0.037,3.75E-02,3.72E-02,3.69E-02,3.71E-02
238,51522,32640,111,17835,4,17835,30,17,24,11,,,,,,,,,,,
239,51531,32640,111,12830,9,12830,30,24,24,15,0,0,0,0,0,0,0,0,0,0,0
240,51532,32640,3,12830,12,12830,30,17,24,6,,,,,,,,,,,
241,51536,32640,111,17835,9,17835,30,17,24,15,,,,,,,,,,,
242,51537,32640,3,685,12,685,30,17,24,6,,,,,,,,,,,
243,51545,32645,3,685,12,685,30,24,24,6,-0.0047,0.015900001,-0.0136,-0.0061,0.0107,-0.0173,-0.0008,-0.0211,-9.50E-03,6.10E-03,-5.50E-03
244,51563,32645,111,8924,2,8924,30,24,24,10,-0.0028,-0.0067,-0.001,-0.003,-0.0054,-0.0004,-0.0034,3.00E-04,-2.00E-03,-4.10E-03,-3.70E-03
245,51566,32649,111,12830,12,12830,30,24,24,6,0.458000004,,0.566999972,0.500999987,,0.61500001,0.419999987,0.657999992,0.522000015,0.358999997,0.47299999
246,51567,32649,3,685,12,685,30,24,24,6,-0.115000002,-0.051100001,-0.142000005,-0.125,-0.071000002,-0.153999999,-0.104999997,-0.164000005,-0.129999995,-8.98E-02,-0.118000001
247,51569,32649,3,685,9,685,30,24,24,15,0.0007,0.0017,0.0002,0.0004,0.0014,1.00E-04,0.0008,-1.00E-04,4.00E-04,1.00E-03,5.00E-04
248,51416,32624,3,2770,4,2770,30,24,24,11,0.0065,0.0101,-0.0003,0.0046,0.0072,-0.001,0.0032,-2.00E-03,1.20E-03,5.30E-03,2.20E-03
249,51422,32624,3,2770,12,2770,30,24,24,6,0.0108,0.026900001,0.0035,0.0068,0.0217,0.0005,0.0134,-2.60E-03,6.90E-03,1.65E-02,1.01E-02
250,51436,32633,3,685,12,685,30,24,24,6,-0.407000005,0.0175,-0.569000006,0.022700001,-0.096199997,-0.637000024,-0.326999992,-0.703999996,-0.500999987,0.256999999,-0.421000004
251,51442,32633,3,685,4,685,30,24,24,11,0.193000004,0.284000009,-0.068300001,-0.40200001,0.173999995,-0.107000001,0.059099998,-0.156000003,-0.0084,-0.370999992,3.43E-02
252,51486,32640,111,17835,4,17835,30,24,24,11,-0.0002,-0.0002,0,-1.00E-04,-1.00E-04,1.00E-04,-1.00E-04,1.00E-04,0,-1.00E-04,0
253,51508,32640,3,17835,4,17835,30,17,24,11,,,,,,,,,,,
254,51525,32640,111,12830,4,12830,30,24,24,11,-0.0004,-0.0005,1.00E-04,-0.0002,-0.0004,0.0002,-0.0002,3.00E-04,0,-3.00E-04,-1.00E-04
255,51533,32640,111,2770,2,2770,30,24,24,10,0,0,0,0,0,0,0,0,0,0,0
256,51542,32645,3,2770,2,2770,30,24,24,10,0.0011,0.0027,0.0004,0.0012,0.0022,0.0002,0.0014,-1.00E-04,8.00E-04,1.60E-03,1.50E-03
257,51558,32645,3,103,2,103,30,24,24,10,0.0047,0.0112,0.0016,0.005,0.009,0.0007,0.0056,-5.00E-04,3.30E-03,6.80E-03,6.20E-03
258,51579,32649,111,685,4,685,30,24,24,11,-0.0233,-0.034200002,0.0036,-0.0109,,0.0079,-0.0076,0.0136,5.00E-04,-0.0151,-5.70E-03
259,51580,32649,111,685,9,685,30,24,24,15,-0.0007,-0.0017,-0.0002,-0.0004,,-1.00E-04,-0.0008,1.00E-04,-4.00E-04,-1.00E-03,-5.00E-04
260,51489,32640,3,12830,9,12830,30,24,24,15,0,0,0,0,0,0,0,0,0,0,0
261,51565,32645,3,8924,12,8924,30,24,24,6,-0.0062,0.0206,-0.0178,-0.008,0.0139,-0.0228,-0.0011,-2.78E-02,-1.24E-02,7.90E-03,-7.30E-03
262,51572,32649,3,12830,4,12830,30,24,24,11,0.093000002,0.136999995,-0.0143,0.043699998,0.091499999,-0.0317,0.030400001,-5.46E-02,-2.10E-03,6.03E-02,2.27E-02
263,51575,32649,3,685,2,685,30,24,24,10,0.0061,0.014,0.0027,0.0039,0.0113,0.0015,0.0096,3.00E-04,3.60E-03,8.70E-03,5.10E-03
264,50975,32555,3,168,4,168,30,14,14,11,2.349999905,7.269999981,1.389999986,5.099999905,6.190000057,0.855000019,2.99000001,0.324000001,1.929999948,5.46999979,2.460000038
265,50982,32558,3,168,4,168,30,14,14,11,5.639999866,26.38999939,-4.429999828,1.620000005,13.71000004,-9.539999962,10.97999954,-14.75,0.745999992,5.309999943,5.849999905
266,50989,32559,3,12830,12,12830,30,14,14,8,-15.27000046,97.55999756,-15.01000023,-49.79999924,52.61999893,-26.47999954,-3.400000095,-30.80999947,-7.53000021,5.059999943,15.48999977
267,50991,32559,3,12830,12,12830,30,14,14,8,118.6299973,233.6199951,21.3199997,72.62999725,180.25,-1.600000024,85.84999847,-44.86000061,44.59000015,115.6399994,75.94000244
268,50994,32559,3,2770,12,2770,30,14,14,8,-0.264999986,1.690000057,-0.259999991,-0.862999976,0.912000001,-0.458999991,-0.058899999,-0.533999979,-0.130999997,8.77E-02,0.268000007
269,51005,32560,3,685,12,685,30,14,14,8,-11.97000027,24.03000069,-4.889999866,-12.11999989,16.82999992,-3.519999981,-7.539999962,,-8.960000038,25.15999985,-13.26000023
270,51014,32560,111,685,12,685,30,14,14,8,,,,4.010000229,,,,,1.639999986,,
271,51018,32560,3,168,12,168,30,14,14,8,-10.73999977,12.11999989,,,3.059999943,,-7.940000057,,,1.25,
272,51020,32560,111,10,12,10,30,14,14,8,,,,8.670000076,,,,,3.529999971,,
273,51026,32561,39,168,12,168,30,14,14,8,,,,,,,,,,3.769999981,
274,51032,32561,111,10,4,10,30,14,14,11,4.300000191,0,2.50999999,2.309999943,0,2.549999952,5.389999866,2.599999905,2.460000038,0,5.389999866
275,51033,32561,111,168,12,168,30,14,14,8,-2.670000076,,-0.196999997,-0.289000005,,-0.104999997,-3.170000076,-1.24E-02,-0.289000005,,-3.170000076
276,51035,32561,111,685,12,685,30,14,14,8,-1.450000048,,-0.107000001,-0.157000005,,-0.056899998,-1.720000029,-6.70E-03,-0.157000005,,-1.720000029
277,51036,32561,3,10,12,10,30,14,14,8,,7.269999981,,,5.849999905,,,,,,
278,51040,32561,39,10,12,10,30,14,14,8,,,,,,,,,,4.429999828,
279,51041,32561,111,10,12,10,30,14,14,8,-3.130000114,,-0.231000006,-0.340000004,,-0.123000003,-3.720000029,-1.45E-02,-0.340000004,,-3.720000029
280,51056,32563,3,685,12,685,30,2,2,8,-0.610000014,-0.623000026,-0.610000014,-0.61500001,-0.61500001,-0.610000014,-0.610000014,-0.610000014,-0.610000014,-0.610000014,-0.610000014
281,51062,32565,3,685,12,685,30,14,14,8,20.42000008,41.50999832,1.700000048,12.69999981,31.63999939,-0.574000001,14.39000034,-1.24000001,4.71999979,19.81999969,10.35999966
282,51064,32565,3,168,4,168,30,14,14,11,5.070000172,11.47000027,2.329999924,8.25,9.989999771,1.610000014,4.650000095,0.995000005,3,9.029999733,3.930000067
283,51073,32565,3,168,12,168,30,14,14,8,37.5699997,76.37999725,3.119999886,23.37000084,58.22000122,-1.059999943,26.47999954,-2.279999971,8.670000076,36.45999908,19.05999947
284,51076,32566,3,10,4,10,30,6,6,11,26.84000015,69.58999634,,,43.68000031,,,,,28,
285,51084,32566,39,168,2,168,30,6,6,10,,,,24.52000046,,,36.68000031,,,,
286,51087,32566,111,685,2,685,30,6,6,10,,,-9.369999886,,,-5.760000229,,-2.140000105,-12.64999962,,
287,51089,32566,75,685,4,685,30,6,6,11,,,-10.46000004,,,-15.30000019,,-19.45000076,-6.050000191,,-1.100000024
288,51090,32566,111,168,4,168,30,6,6,11,,,19.23999977,,,28.13999939,,35.77999878,11.13000011,,
289,51098,32567,3,168,8,168,30,14,14,9,65.65000153,132.2400055,14.64999962,33.79999924,103.0599976,3.75,59.59999847,-10.42000008,29.62000084,74.12999725,44.63999939
290,51101,32567,3,685,8,685,30,14,14,9,35.68000031,71.87000275,7.960000038,18.37000084,56.00999832,2.039999962,32.38999939,-5.659999847,16.10000038,40.29000092,24.26000023
291,51110,32570,3,168,2,168,30,14,14,10,1.179999948,2.349999905,0.263999999,0.600000024,1.860000014,-0.0126,1.090000033,-0.289000005,0.540000021,1.360000014,0.816999972
292,51111,32570,3,685,2,685,30,14,14,10,0.64200002,1.279999971,0.143999994,0.326000005,1.00999999,-0.0068,0.593999982,-0.157000005,0.294,0.741999984,0.444000006
293,51117,32572,3,10,12,10,30,14,14,8,4.639999866,4.860000134,0.933000028,4.039999962,4.400000095,0.272000015,2.680000067,-0.451000005,1.519999981,3.200000048,2.109999895
294,51132,32573,75,10,4,10,30,7,7,11,11.36999989,,0.437000006,5.949999809,,-1.5,5.940000057,-3.130000114,2.220000029,,3.519999981
295,51133,32573,111,10,12,10,30,7,7,6,-10.28999996,,-0.170000002,-6.420000076,,4.730000019,-14.10999966,9.06000042,-4.809999943,,-14.10999966
296,51137,32573,75,685,12,685,30,7,7,6,4.760000229,,0.079999998,2.980000019,,-2.190000057,6.53000021,-4.199999809,2.230000019,,4.440000057
297,51140,32573,39,10,12,10,30,7,7,6,,,,,,,,,,19.45000076,
298,51067,32565,3,685,4,685,30,14,14,11,2.75999999,6.230000019,1.269999981,4.480000019,5.429999828,0.876999974,2.529999971,0.541000009,1.629999995,4.909999847,2.140000105
299,51131,32573,75,168,4,168,30,7,7,11,9.68999958,,0.372000009,5.070000172,,-1.279999971,5.059999943,-2.660000086,1.879999995,,3
300,51144,32573,39,168,4,168,30,7,7,11,,,,,,,,,,7.340000153,
301,51155,32575,111,168,12,168,30,7,7,6,-9.569999695,,-2.25,-5.679999828,,0.930000007,-12.22000027,3.980000019,-5.679999828,-15.25,-12.22000027
302,51161,32576,39,16,4,16,30,10,10,11,,,,,,,,-4.840000153,,,
303,51164,32580,75,168,8,168,30,8,8,6,1.029999971,,-1.049999952,-0.0594,4.019999981,-2.069999933,1.75999999,-2.859999895,-0.125,2.640000105,0.833000004
304,51182,32580,75,10,4,10,30,8,8,11,3.440000057,,-2.720000029,1.690000057,3.950000048,-3.099999905,0.419999987,-4.099999905,-1.379999995,2.279999971,-0.50999999
305,51189,32580,39,10,8,10,30,8,8,6,,6.349999905,,,,,,,,,
306,51191,32581,3,685,4,685,30,2,2,11,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006
307,51195,32582,39,18340,9,18340,30,8,8,15,,,,0.927999973,,,,,,,1.25999999
308,51199,32582,111,18340,2,18340,30,8,8,10,,,-15.03999996,,,-9.600000381,,-4.409999847,-20.15999985,,
309,51201,32582,75,18247,2,18247,30,8,8,10,,,9.029999733,,,5.760000229,,2.650000095,12.10000038,,
310,51203,32582,3,18340,2,18340,30,8,8,10,26.21999931,56.25,,,46.43000031,,30.26000023,,,34.49000168,
311,51212,32582,111,685,4,685,30,8,8,11,,,4.239999771,,,5.21999979,,6.449999809,3.140000105,,
312,51213,32582,111,685,9,685,30,8,8,15,,,-0.238000006,,,-0.103,,3.69E-02,-0.370999992,,
313,51527,32640,111,2770,9,2770,30,17,24,15,,,,,,,,,,,
314,51534,32640,111,12830,12,12830,30,17,24,6,,,,,,,,,,,
315,51552,32645,111,2770,9,2770,30,24,24,15,-1.00E-04,-0.0003,0,0,-0.0002,0,-1.00E-04,1.00E-04,0,-1.00E-04,-1.00E-04
316,51472,32640,3,17835,12,17835,30,17,24,6,,,,,,,,,,,
317,51541,32645,111,685,2,685,30,24,24,10,-0.0021,-0.0052,-0.0008,-0.0023,-0.0042,-0.0003,-0.0026,2.00E-04,-1.50E-03,-3.10E-03,-0.0028
318,51550,32645,3,685,9,685,30,24,24,15,0.0002,0.0005,0,1.00E-04,0.0004,-1.00E-04,0.0002,-1.00E-04,0,3.00E-04,1.00E-04
319,50973,32555,3,685,12,685,30,14,14,8,17.35000038,27.19000053,8.31000042,13.22999954,23.17000008,5.789999962,15.8199997,3.289999962,10.81000042,17.93000031,13.31999969
320,50977,32555,3,168,12,168,30,14,14,8,31.93000031,50.02000046,15.28999996,24.34000015,42.63999939,10.65999985,29.11000061,6.050000191,19.89999962,32.99000168,24.52000046
321,50980,32556,3,168,4,168,30,2,2,11,22.03000069,22.03000069,22.03000069,22.03000069,22.03000069,22.03000069,22.03000069,22.03000069,22.03000069,22.03000069,22.03000069
322,51009,32560,111,685,4,685,30,14,14,11,,,,-2.049999952,,,,,,,
323,51011,32560,3,168,4,168,30,14,14,11,32.59999847,53.97000122,,22.0699997,35.22999954,,25.97999954,-6.75,10.89000034,1.820000052,19.64999962
324,51022,32560,3,10,12,10,30,14,14,8,155.9799957,238.4600067,60.20999908,152.8600006,207.0099945,47.36999893,121.6800003,36.29999924,81.08999634,171.6100006,102.6299973
325,51082,32566,75,10,2,10,30,6,6,10,,,20.22999954,,,12.44999981,,4.630000114,27.31999969,,35.13999939
326,51123,32573,111,685,4,685,30,7,7,11,-5.260000229,,-0.202000007,-2.75,,0.693000019,-2.74000001,1.450000048,-1.019999981,,-2.74000001
327,51138,32573,111,685,12,685,30,7,7,6,-4.760000229,,-0.079999998,-2.980000019,,2.190000057,-6.53000021,4.199999809,-2.230000019,,-6.53000021
328,51145,32573,3,685,4,685,30,7,7,11,,7.800000191,,,5.409999847,,,,,,
329,51168,32580,111,685,8,685,30,8,8,6,-0.559000015,,0.569000006,0.032299999,-2.190000057,1.129999995,-0.95599997,1.549999952,6.80E-02,-1.440000057,-0.95599997
330,51187,32580,75,10,9,10,30,8,8,15,0.419,,0.226999998,0.289999992,0.806999981,0.0504,0.504999995,-3.92E-02,0.282999992,0.610000014,0.395000011
331,51197,32582,111,18247,4,18247,30,8,8,11,,,6.360000134,,,7.829999924,,9.680000305,4.710000038,,
332,51196,32582,39,685,4,685,30,8,8,11,,,,0.670000017,,,,,,,-1.879999995
333,51216,32582,75,685,4,685,30,8,8,11,,,-4.239999771,,,-5.21999979,,-6.449999809,-3.140000105,,
334,51220,32582,111,685,2,685,30,8,8,10,,,-6.010000229,,,-3.839999914,,-1.75999999,-8.06000042,,
335,51224,32582,3,18247,2,18247,30,8,8,10,15.72999954,33.75,,,27.86000061,,18.15999985,,,20.69000053,
336,51225,32582,3,685,4,685,30,8,8,11,-0.147,6.480000019,,,3.200000048,,-0.779999971,,,1.50999999,
337,51237,32589,3,10,4,10,30,14,14,11,65.19000244,163.1600037,20.8199997,79.76999664,122.7399979,6.769999981,60.86999893,-0.194000006,32.77000046,96.05999756,46.27000046
338,51239,32589,3,168,12,168,30,14,14,8,3.029999971,7.320000172,-2.329999924,0.917999983,5.730000019,-3.430000067,1.659999967,-4.289999962,-0.684000015,2.799999952,0.497000009
339,51251,32592,3,18340,12,18340,30,14,14,8,4.449999809,3.680000067,3.450000048,4.53000021,3.349999905,3.829999924,3.339999914,8.930000305,3.609999895,3.400000095,3.769999981
340,51254,32593,3,18340,12,18340,30,14,14,8,2.00999999,3.549999952,-0.529999971,0.693000019,2.25999999,-1.230000019,1.690000057,-1.929999948,0.119999997,2.440000057,0.875
341,51255,32597,39,16,9,16,30,9,9,15,13.92000008,,,,,,,,,20.38999939,
342,51260,32597,75,16,9,16,30,9,9,15,,,7.980000019,9.890000343,,0.65899998,17.36000061,-1.639999986,9.829999924,,13.60999966
343,51270,32598,75,168,12,168,30,9,9,8,0.82099998,2.710000038,-0.287999988,0.123000003,2.059999943,-0.72299999,0.986999989,-1.149999976,0.126000002,1.389999986,0.561999977
344,51271,32598,111,168,12,168,30,9,9,8,-0.82099998,-2.710000038,0.287999988,-0.123000003,-2.059999943,0.72299999,-0.986999989,1.149999976,-0.126000002,-1.389999986,-0.986999989
345,51274,32598,75,168,9,168,30,9,9,15,1.00E-04,0.0012,-0.0006,-0.0004,0.0008,-0.0008,0.0002,-1.10E-03,-4.00E-04,4.00E-04,-1.00E-04
346,51275,32598,75,168,4,168,30,9,9,11,0.0013,0.0218,-0.0047,0.0051,0.0144,-0.0076,0.0041,-1.03E-02,-1.90E-03,9.70E-03,1.30E-03
347,51282,32598,75,18340,12,18340,30,9,9,8,1.230000019,4.059999943,-0.435000002,0.185000002,3.089999914,-1.090000033,1.480000019,-1.730000019,0.188999996,2.099999905,0.842999995
348,51285,32602,3,16,9,16,30,10,10,15,2.180000067,5.170000076,1.070000052,1.669999957,3.640000105,0.816999972,2.50999999,,1.470000029,2.940000057,2.410000086
349,51292,32602,75,16,9,16,30,10,10,15,,,,,,,,0.404000014,,,
350,51300,32604,111,10,9,10,30,3,9,15,0,0,-0.656000018,0,0,-0.372000009,0,-0.128000006,-0.916000009,0,0
351,51176,32580,39,168,9,168,30,8,8,15,,0.856000006,,,,,,,,,
352,51229,32582,75,18247,4,18247,30,8,8,11,,,-6.360000134,,,-7.829999924,,-9.680000305,-4.710000038,,
353,51258,32597,111,16,2,16,30,9,9,10,,,-26.17000008,-32.52999878,,-10.23999977,-51.08000183,-4.050000191,-33.66999817,,-51.08000183
354,51261,32597,75,16,4,16,30,9,9,11,,,-93.76000214,29.5,,-115.8499985,-7.090000153,-141.1799927,-63.25999832,,-34.65000153
355,51262,32597,3,16,4,16,30,9,9,11,,149.9499969,,,84.83000183,,,,,,
356,51267,32598,75,18340,9,18340,30,9,9,15,1.00E-04,0.0017,-0.0009,-0.0005,0.0012,-0.0012,0.0003,-1.60E-03,-5.00E-04,6.00E-04,-1.00E-04
357,51268,32598,111,168,9,168,30,9,9,15,-1.00E-04,-0.0012,0.0006,0.0004,-0.0008,0.0008,-0.0002,1.10E-03,4.00E-04,-4.00E-04,-2.00E-04
358,189300,105466,3,685,8,685,30,24,24,6,-0.0973,0.096299998,-0.170000002,-0.114,0.035500001,-0.203999996,-0.064400002,-0.237000003,-0.134000003,-1.75E-02,-0.100000001
359,189305,105466,3,12830,2,12830,30,24,24,10,0.064800002,0.141000003,0.042399999,0.048700001,0.115999997,0.022399999,0.075800002,7.10E-03,4.86E-02,8.85E-02,6.22E-02
360,213768,113026,75,2770,4,2770,30,3,3,11,1.470000029,,-4.579999924,1.220000029,,-5.75,-0.569000006,-6.989999771,-3.269999981,,-1.970000029
