,Id,FK_Asset,Year,FK_Company,FK_OilAndGas,FK_DataQuality,FK_OtherParameter,FK_HistoricCompany,FK_LifeCycleTS,FK_LifeCycle,FK_OilAndGasType,Production,Production Forward Case,Production High Case,Production Low Case,Production Mid Case,Production Low Low Case,Production Mid Low Case,Production Low Low Low Case,Production Mid Low Low Case,Production Mid Mid Low Case,Production Mid Mid Low Low Case
25636,16002135,32623,2047,685,9,29,12,685,16,24,18,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
25637,16002149,32624,2047,2770,9,29,12,2770,16,24,18,0,0,0,0,0,0,0,0,0,0,0
25638,16002166,32633,2047,685,12,29,12,685,16,24,6,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,1.29E-02,1.29E-02,1.29E-02,1.29E-02
25639,16001958,32580,2047,168,9,29,84,168,14,8,17,0.0007,0.0007,,0.0007,0.0007,0.0007,0.0007,7.00E-04,7.00E-04,7.00E-04,7.00E-04
25640,16001962,32580,2047,168,9,29,120,168,14,8,17,-0.0007,-0.0007,,-0.0007,-0.0007,-0.0007,-0.0007,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04
25641,16002037,32582,2047,18340,4,29,48,18340,14,8,11,0.0207,,,,,,,,,,0.0207
25642,2938186,109270,2001,9704,10,21,12,9704,26,26,23,0,0,0,0,0,0,0,0,0,0,0
25643,3797183,32567,2008,168,8,21,12,3,17,14,9,2.890000105,2.890000105,2.890000105,2.890000105,2.890000105,2.890000105,2.890000105,2.890000105,2.890000105,2.890000105,2.890000105
25644,26486352,109270,2081,9704,10,29,12,9704,26,26,23,0,0,0,0,0,0,0,0,0,0,0
25645,16002062,32602,2047,16,4,29,120,16,14,10,11,,,,,,,,-0.104000002,,,
25646,16002112,32614,2047,168,12,29,12,168,16,24,6,0.033599999,0.033599999,0.033599999,0.033599999,0.033599999,0.033599999,0.033599999,0.033599999,0.033599999,0.033599999,0.033599999
25647,15676235,119380,2046,1084,12,29,120,1084,14,3,6,-0.035599999,,,0,,0,,0,-3.56E-02,,
25648,16304288,279421,2047,10,4,29,12,10,14,8,11,,,0.0559,,0.0559,,,,,5.59E-02,
25649,16304289,279421,2047,10,4,29,84,10,14,8,11,0.0559,0.0559,,0,,0,0.0559,0,5.59E-02,,5.59E-02
25650,16497368,32560,2048,10,12,29,12,10,14,14,8,0.182999998,0.178000003,0.170000002,0,0.171000004,0,0.177000001,0,0,0.173999995,0.179000005
25651,16497383,32560,2048,685,12,29,12,685,14,14,8,,0.104999997,0.172000006,0,0.148000002,0,0.137999997,,,0.159999996,
25652,16497405,32566,2048,685,2,29,84,685,14,6,10,,,,0,,0,,0,0,,0
25653,16611066,97385,2048,16,9,29,48,16,14,9,17,,0,,,,,,,,0,
25654,16675393,122542,2048,685,4,29,120,685,1,31,11,0,0,,0,,0,0,0,0,,0
25655,16675394,122542,2048,685,12,29,12,685,1,31,8,,,0.0155,,0.0155,,,,,,
25656,16497453,32580,2048,10,8,29,84,10,14,8,6,0.0221,0.0221,,0.0221,0.0221,0.0221,0.0221,2.21E-02,2.21E-02,2.21E-02,2.21E-02
25657,16497484,32580,2048,168,9,29,120,168,14,8,20,-0.0005,-0.0005,,-0.0005,-0.0005,-0.0005,-0.0005,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04
25658,16497526,32582,2048,685,9,29,120,685,14,8,20,,,,-1.00E-04,,0,,0,-1.00E-04,,
25659,16497566,32582,2048,18340,9,29,48,18340,14,8,20,0.0003,,,,,,,,,,3.00E-04
25660,16497602,32607,2048,10,9,29,12,10,15,24,20,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
25661,16497606,32607,2048,168,9,29,12,168,15,24,17,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
25662,16497617,32607,2048,685,12,29,12,685,15,24,6,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,2.52E-02,2.52E-02,2.52E-02,2.52E-02
25663,16497618,32614,2048,10,2,29,12,10,16,24,10,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,3.80E-03,3.80E-03,3.80E-03,3.80E-03
25664,16497633,32614,2048,685,4,29,12,685,16,24,11,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,7.20E-03,7.20E-03,7.20E-03,7.20E-03
25665,16497664,32623,2048,18340,12,29,12,18340,14,24,6,0.0197,0.0197,0.0197,0.0197,0.0197,0.0197,0.0197,1.97E-02,1.97E-02,1.97E-02,1.97E-02
25666,16497670,32624,2048,2770,9,29,12,2770,14,24,20,0,0,0,0,0,0,0,0,0,0,0
25667,16497688,32633,2048,12830,9,29,12,12830,16,24,17,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
25668,16497695,32638,2048,12830,9,29,12,12830,15,24,18,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
25669,16620773,105466,2048,17835,9,29,12,17835,16,24,19,0,0,0,0,0,0,0,0,0,0,0
25670,16217260,194789,2047,168,2,29,12,168,14,24,10,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
25671,16217305,194792,2047,168,9,29,12,168,16,24,18,0,0,0,0,0,0,0,0,0,0,0
25672,16217323,194793,2047,168,2,29,12,168,15,24,10,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,2.50E-03,2.50E-03,2.50E-03,2.50E-03
25673,16217331,194793,2047,685,4,29,12,685,15,24,11,0.0091,0.0091,0.0091,0.0091,0.0091,0.0091,0.0091,9.10E-03,9.10E-03,9.10E-03,9.10E-03
25674,16277830,237729,2047,685,9,29,144,685,14,9,20,-0.0006,-0.0006,,-0.0006,,-0.0006,-0.0006,0,-6.00E-04,,-6.00E-04
25675,16277832,237729,2047,685,12,29,108,685,14,9,6,0.35800001,0.35800001,,0.35800001,,0.35800001,0.35800001,0,0.35800001,,0.35800001
25676,16277838,237729,2047,12830,9,29,36,12830,14,9,18,,,0.0038,,0.0038,,,,,3.80E-03,
25677,16277845,237729,2047,12830,9,29,144,12830,14,9,17,-0.0034,-0.0034,,-0.0034,,-0.0034,-0.0034,0,-3.40E-03,,-3.40E-03
25678,16277846,237729,2047,12830,9,29,144,12830,14,9,18,-0.0038,-0.0038,,-0.0038,,-0.0038,-0.0038,0,-3.80E-03,,-3.80E-03
25679,16279226,238910,2047,1084,2,29,12,1084,15,24,10,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,4.00E-04,4.00E-04,4.00E-04,4.00E-04
25680,16279230,238910,2047,1084,9,29,12,1084,15,24,19,0,0,0,0,0,0,0,0,0,0,0
25681,16497543,32582,2048,18247,9,29,84,18247,14,8,17,,,,0.0003,,0,,0,3.00E-04,,
25682,16497544,32582,2048,18247,9,29,84,18247,14,8,18,,,,0.0003,,0,,0,3.00E-04,,
25683,16497558,32582,2048,18340,4,29,120,18340,14,8,11,,,,-0.0185,,0,,0,-1.85E-02,,
25684,16497726,32645,2048,8924,2,29,12,8924,16,24,10,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
25685,16620771,105466,2048,17835,9,29,12,17835,16,24,17,0,0,0,0,0,0,0,0,0,0,0
25686,16217288,194791,2047,685,2,29,12,685,16,24,10,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,6.00E-04,6.00E-04,6.00E-04,6.00E-04
25687,16277833,237729,2047,685,12,29,144,685,14,9,6,-0.35800001,-0.35800001,,-0.35800001,,-0.35800001,-0.35800001,0,-0.35800001,,-0.35800001
25688,16497615,32607,2048,685,9,29,12,685,15,24,19,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
25689,8603573,244622,2031,168,4,29,12,168,16,23,11,1.919999957,1.919999957,1.919999957,1.919999957,1.919999957,1.919999957,1.919999957,1.919999957,1.919999957,1.919999957,1.919999957
25690,8616962,279421,2031,10,4,29,12,10,15,8,11,,,0.324000001,,0.324000001,,,,,0.324000001,
25691,8616964,279421,2031,10,4,29,120,10,15,8,11,-0.324000001,-0.324000001,,-0.324000001,,-0.324000001,-0.324000001,-0.324000001,-0.324000001,,-0.324000001
25692,8616967,279421,2031,10,12,29,120,10,15,8,8,-1.299999952,-1.299999952,,-1.299999952,,-1.299999952,-1.299999952,-1.299999952,-1.299999952,,-1.299999952
25693,16113309,89094,2047,9703,11,29,12,9703,30,30,21,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456
25694,8522236,119380,2031,1084,12,29,120,1084,17,3,6,-0.237000004,,,-0.237000004,,-0.237000004,,-0.237000003,-0.237000003,,
25695,9004080,279421,2032,685,4,29,12,685,15,8,11,,,0.130999997,,0.130999997,,,,,0.130999997,
25696,8747152,32555,2032,10,12,29,12,10,14,14,8,0,0,0,0,0,0,0,0,0,0,0
25697,8747168,32559,2032,12830,4,29,12,12830,14,14,11,0.307999998,0.307999998,0.307999998,0.307999998,0.307999998,0,0.307999998,0,0.307999998,0.307999998,0.307999998
25698,8747172,32560,2032,10,4,29,12,10,14,14,11,0.125,0.125,0.125,0,0.125,0,0.125,0,0.125,0.125,0.125
25699,8747173,32560,2032,10,12,29,12,10,14,14,8,0.411000013,0.411000013,0.593999982,0,0.601999998,0,0.411000013,0,0.411000013,0.467000008,0.411000013
25700,8747178,32560,2032,168,12,29,12,168,14,14,8,0.0005,0.0005,0.0005,0,0.0005,0,0.0005,0,5.00E-04,5.00E-04,5.00E-04
25701,8747187,32561,2032,10,4,29,120,10,2,14,11,0,-0.122000001,,0,,0,-0.122000001,0,0,,0
25702,8747200,32561,2032,168,12,29,48,168,2,14,8,,,,,,,,,,0.143999994,
25703,8747222,32565,2032,685,4,2,12,685,14,14,11,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,1.29E-02,1.29E-02,1.29E-02,1.29E-02
25704,8747227,32566,2032,10,2,29,84,10,17,6,10,,,,0.745000005,,0.745000005,,0.745000005,0.745000005,,0.745000005
25705,8747230,32566,2032,10,4,29,48,10,17,6,11,1.470000029,,,,,,1.470000029,,,,
25706,8747233,32566,2032,168,2,29,12,168,17,6,10,,0.634999991,0.634999991,,0.634999991,,,,,0.63499999,
25707,8747237,32566,2032,168,4,29,12,168,17,6,11,,1.25,1.25,,1.25,,,,,1.25,
25708,8747254,32567,2032,168,4,29,12,168,14,14,11,0.086999998,0.086999998,0.086999998,0.086999998,0.086999998,0.086999998,0.086999998,0,8.70E-02,8.70E-02,8.70E-02
25709,8747257,32567,2032,685,4,29,12,685,14,14,11,0.079300001,0.079300001,0.079300001,0.079300001,0.079300001,0.079300001,0.079300001,0,7.93E-02,7.93E-02,7.93E-02
25710,8747262,32570,2032,10,4,2,12,10,14,14,11,0.043200001,0.043200001,0.043200001,0.043200001,0.043200001,0.043200001,0.043200001,4.32E-02,4.32E-02,4.32E-02,4.32E-02
25711,8747282,32573,2032,168,12,29,120,168,23,7,6,0,0,,0,,0,0,0,0,,0
25712,8747313,32582,2032,685,4,29,84,685,16,8,11,,,,0.098499998,,0.098499998,,9.85E-02,9.85E-02,,
25713,8747320,32582,2032,685,9,29,48,685,16,8,18,0.0025,,,,,,,,,,2.50E-03
25714,8747323,32582,2032,685,9,29,84,685,16,8,17,,,,0.0022,,0.0022,,2.20E-03,2.20E-03,,
25715,8747340,32582,2032,18247,9,29,12,18247,16,8,18,,0.0037,0.0037,,0.0037,,0.0037,,,3.70E-03,
25716,8747348,32582,2032,18247,9,29,84,18247,16,8,18,,,,0.0037,,0.0037,,3.70E-03,3.70E-03,,
25717,8747385,32589,2032,10,12,29,12,10,14,14,8,2.079999924,2.519999981,2,1.74000001,2.049999952,1.360000014,2.650000095,0,2.039999962,2.410000086,2.380000114
25718,8747427,32598,2032,18340,9,29,84,18340,14,9,17,0,0,0,0,0,0,0,0,0,0,0
25719,8747432,32598,2032,18340,9,29,120,18340,14,9,18,0,0,0,0,0,0,0,0,0,0,0
25720,8747437,32603,2032,12830,12,2,12,12830,14,14,8,0.057,0.057,0.057,0.057,0.057,0.057,0.057,5.70E-02,5.70E-02,5.70E-02,5.70E-02
25721,8747446,32604,2032,10,9,29,12,10,14,9,20,,0.0014,0.0014,,0.0014,,0.0014,,,0.0014,0.0014
25722,16166666,113026,2047,685,4,29,12,685,14,3,11,,,0.055199999,,0.055199999,,,,,,
25723,8866517,105982,2032,16,4,29,12,16,17,31,11,2.309999943,2.309999943,2.309999943,2.309999943,2.309999943,2.309999943,2.309999943,2.309999943,2.309999943,2.309999943,2.309999943
25724,8988595,238908,2032,18340,2,29,12,18340,17,24,10,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,1.17E-02,1.17E-02,1.17E-02,1.17E-02
25725,8988076,237729,2032,685,12,29,120,685,15,9,6,-0.952000022,-0.952000022,,-0.952000022,,-0.952000022,-0.952000022,-0.952000022,-0.952000022,,-0.952000022
25726,8988080,237729,2032,12830,9,29,12,12830,15,9,17,,,0.0559,,0.0559,,,,,5.59E-02,
25727,9140872,32561,2033,685,12,29,120,685,2,14,8,0,-0.061500002,,0,,0,-0.061500002,0,0,,0
25728,9140876,32565,2033,10,12,29,12,10,14,14,8,0.140000001,0.140000001,0.140000001,0,0.140000001,0,0.140000001,0,0,0.140000001,0.140000001
25729,9140884,32565,2033,685,12,29,12,685,14,14,8,0.064999998,0.064999998,0.064999998,0,0.064999998,0,0.064999998,0,0,6.50E-02,6.50E-02
25730,9140889,32566,2033,10,4,29,12,10,15,6,11,,1.269999981,1.269999981,,1.269999981,,,,,1.269999981,
25731,9140907,32566,2033,685,4,29,84,685,15,6,11,,,,0.586000025,,0.586000025,,0.586000025,0.586000025,,0.586000025
25732,9140926,32570,2033,685,4,29,12,685,2,14,11,0,0,0,0,0,0,0,0,0,0,0
25733,9140935,32573,2033,168,4,29,12,168,17,7,11,,,0.298999995,,0.298999995,,,,,,
25734,9140952,32575,2033,10,12,29,48,10,17,7,6,,,,,0.707000017,,,,,,
25735,9140997,32582,2033,18247,4,29,84,18247,16,8,11,,,,0.115999997,,0.115999997,,0.115999997,0.115999997,,
25736,9141010,32582,2033,18247,9,29,84,18247,16,8,20,,,,0.0019,,0.0019,,1.90E-03,1.90E-03,,
25737,9141028,32582,2033,18340,9,29,48,18340,16,8,18,0.0049,,,,,,,,,,4.90E-03
25738,9141057,32589,2033,685,12,29,12,685,14,14,8,0.981999993,0.90899998,0.731000006,0.811999977,0.755999982,0.699999988,1.019999981,0,0.961000025,0.910000026,1.120000005
25739,9141080,32598,2033,12830,9,29,120,12830,14,9,20,0,0,0,0,0,0,0,0,0,0,0
25740,9141083,32598,2033,18340,4,29,84,18340,14,9,11,1.00E-04,1.00E-04,1.00E-04,0,1.00E-04,0,1.00E-04,0,1.00E-04,1.00E-04,1.00E-04
25741,9141085,32598,2033,18340,9,29,84,18340,14,9,17,0,0,0,0,0,0,0,0,0,0,0
25742,9141092,32598,2033,18340,9,29,120,18340,14,9,20,0,0,0,0,0,0,0,0,0,0,0
25743,9141110,32602,2033,16,12,29,12,16,23,10,8,0,0,0,0,0,0,0,,0,0,0
25744,9141122,32604,2033,10,9,29,12,10,14,9,20,,0.001,0.001,,0.001,,0.001,,,1.00E-03,1.00E-03
25745,9141135,32604,2033,10,12,29,12,10,14,9,6,,0.305999994,0.305999994,,0.305999994,,0.305999994,,,0.305999994,0.305999994
25746,9141136,32604,2033,10,12,29,48,10,14,9,6,0.305999994,,,,,,,,,,
25747,9141143,32604,2033,168,9,29,12,168,14,9,17,,0.0011,0.0011,,0.0011,,0.0011,,,1.10E-03,1.10E-03
25748,9141169,32604,2033,685,9,29,12,685,14,9,19,,0.0012,0.0012,,0.0012,,0.0012,,,1.20E-03,1.20E-03
25749,9141180,32604,2033,685,9,29,120,685,14,9,18,,,,-0.0007,,-0.0007,,-7.00E-04,-7.00E-04,,
25750,8935213,192071,2032,685,12,29,48,685,15,31,8,,,0.582000017,,,,,,,,
25751,8935214,192071,2032,685,12,29,84,685,15,31,8,0.582000017,0.582000017,,0.582000017,0.582000017,0.582000017,0.582000017,0.582000017,0.582000017,0.582000017,0.582000017
25752,9140807,32559,2033,2770,12,29,12,2770,14,14,8,0.0138,0.0138,0.0138,0.0138,0.0138,0,0.0138,0,1.38E-02,1.38E-02,1.38E-02
25753,9140810,32559,2033,12830,4,29,12,12830,14,14,11,0.204999998,0.204999998,0.204999998,0.204999998,0.204999998,0,0.204999998,0,0.204999998,0.204999998,0.204999998
25754,8990269,244622,2032,10,4,29,12,10,16,23,11,1.950000048,1.950000048,1.950000048,1.950000048,1.950000048,1.950000048,1.950000048,1.950000048,1.950000048,1.950000048,1.950000048
25755,8990278,244622,2032,685,4,29,12,685,16,23,11,0.157000005,0.157000005,0.157000005,0.157000005,0.157000005,0.157000005,0.157000005,0.157000005,0.157000005,0.157000005,0.157000005
25756,8897523,113026,2032,685,2,29,48,685,15,3,10,,,,,,,,,,0.182999998,
25757,8897545,113026,2032,2770,4,29,120,2770,15,3,11,-0.174999997,-0.174999997,,-0.174999997,,-0.174999997,-0.174999997,-0.174999997,-0.174999997,,-0.174999997
25758,8897554,113026,2032,11168,2,29,12,11168,15,3,10,,,0.36500001,,0.36500001,,,,,,
25759,8897558,113026,2032,11168,4,29,12,11168,15,3,11,,,0.876999974,,0.876999974,,,,,,
25760,9253922,97385,2033,16,4,29,120,16,17,9,11,-0.272000015,,,-0.272000015,,-0.272000015,-0.272000015,-0.272000015,-0.272000015,,-0.272000015
25761,9253927,97385,2033,16,9,29,48,16,17,9,17,,0.0086,,,,,,,,8.60E-03,
25762,9253928,97385,2033,16,9,29,48,16,17,9,18,,0.0096,,,,,,,,9.60E-03,
25763,16497689,32633,2048,12830,9,29,12,12830,16,24,18,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
25764,9408772,279421,2033,685,4,29,84,685,16,8,11,0.115000002,0.115000002,,0.115000002,,0.115000002,0.115000002,0.115000002,0.115000002,,0.115000002
25765,8747326,32582,2032,685,9,29,84,685,16,8,20,,,,0.0016,,0.0016,,1.60E-03,1.60E-03,,
25766,8747368,32582,2032,18340,9,29,48,18340,16,8,18,0.0062,,,,,,,,,,6.20E-03
25767,16166678,113026,2047,8924,4,29,12,8924,14,3,11,,,0.066200003,,0.066200003,,,,,,
25768,9141173,32604,2033,685,9,29,48,685,14,9,19,0.0012,,,,,,,,,,
25769,8897541,113026,2032,2770,2,29,120,2770,15,3,10,-0.072999999,-0.072999999,,-0.072999999,,-0.072999999,-0.072999999,-7.30E-02,-7.30E-02,,-7.30E-02
25770,9140893,32566,2033,168,2,29,12,168,15,6,10,,0.444000006,0.444000006,,0.444000006,,,,,0.444000006,
25771,7816701,113026,2029,8924,2,29,120,8924,17,3,10,-0.018100001,-0.018100001,,-0.018100001,,-0.018100001,-0.018100001,-0.018100001,-0.018100001,,-0.018100001
25772,674551,32560,1972,10,12,1,12,6,3,14,8,0.080799997,0.080799997,0.080799997,0.080799997,0.080799997,0.080799997,0.080799997,8.08E-02,8.08E-02,8.08E-02,8.08E-02
25773,674552,32560,1972,10,12,1,12,20932,3,14,8,0.209999993,0.209999993,0.209999993,0.209999993,0.209999993,0.209999993,0.209999993,0.209999993,0.209999993,0.209999993,0.209999993
25774,2935436,89094,2001,9703,11,21,12,9703,30,30,21,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838
25775,795214,32560,1975,10,12,1,12,6,17,14,8,0.143000007,0.143000007,0.143000007,0.143000007,0.143000007,0.143000007,0.143000007,0.143000007,0.143000007,0.143000007,0.143000007
25776,2884632,32555,2001,10,4,21,12,20932,15,14,11,0.187000006,0.187000006,0.187000006,0.187000006,0.187000006,0.187000006,0.187000006,0.187000006,0.187000006,0.187000006,0.187000006
25777,2884640,32555,2001,685,12,1,12,3,15,14,8,0.145999998,0.145999998,0.145999998,0.145999998,0.145999998,0.145999998,0.145999998,0.145999998,0.145999998,0.145999998,0.145999998
25778,2884651,32556,2001,685,2,1,12,20932,16,2,10,0.428000003,0.428000003,0.428000003,0.428000003,0.428000003,0.428000003,0.428000003,0.428000003,0.428000003,0.428000003,0.428000003
25779,2884652,32556,2001,685,4,21,12,3,16,2,11,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007
25780,2884662,32558,2001,685,2,1,12,6,15,14,10,0.059900001,0.059900001,0.059900001,0.059900001,0.059900001,0.059900001,0.059900001,5.99E-02,5.99E-02,5.99E-02,5.99E-02
25781,2884707,32563,2001,685,4,21,12,20932,15,2,11,0.023399999,0.023399999,0.023399999,0.023399999,0.023399999,0.023399999,0.023399999,2.34E-02,2.34E-02,2.34E-02,2.34E-02
25782,2884724,32567,2001,10,4,21,12,20932,17,14,11,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003
25783,2884736,32568,2001,10,12,1,12,20932,14,2,8,0.064000003,0.064000003,0.064000003,0.064000003,0.064000003,0.064000003,0.064000003,6.40E-02,6.40E-02,6.40E-02,6.40E-02
25784,2884754,32572,2001,10,4,21,12,20932,16,14,11,0,0,0,0,0,0,0,0,0,0,0
25785,2884761,32572,2001,685,4,21,12,20932,16,14,11,0,0,0,0,0,0,0,0,0,0,0
25786,2884771,32581,2001,10,2,29,12,6,23,2,10,0,0,0,0,0,0,0,0,0,0,0
25787,2884777,32581,2001,685,2,29,12,3,23,2,10,0,0,0,0,0,0,0,0,0,0,0
25788,2884783,32584,2001,10,4,21,12,6,15,2,11,0.012,0.012,0.012,0.012,0.012,0.012,0.012,1.20E-02,1.20E-02,1.20E-02,1.20E-02
25789,2884799,32589,2001,10,12,1,12,20932,17,14,8,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172
25790,2884807,32589,2001,685,12,1,12,20932,17,14,8,1.460000038,1.460000038,1.460000038,1.460000038,1.460000038,1.460000038,1.460000038,1.460000038,1.460000038,1.460000038,1.460000038
25791,16001981,32580,2047,685,9,29,120,685,14,8,18,-0.0004,-0.0004,,-0.0004,-0.0004,-0.0004,-0.0004,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04
25792,16497463,32580,2048,10,9,29,120,10,14,8,17,-0.0007,-0.0007,,-0.0007,-0.0007,-0.0007,-0.0007,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04
25793,16497629,32614,2048,168,9,29,12,168,16,24,19,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,3.00E-04,3.00E-04,3.00E-04,3.00E-04
25794,8616971,279421,2031,168,12,29,12,168,15,8,8,,,1.100000024,,1.100000024,,,,,1.100000024,
25795,8747424,32598,2032,12830,12,29,120,12830,14,9,8,-0.0105,-0.0105,-0.0105,-0.0105,-0.0105,-0.0105,-0.0105,0,-1.05E-02,-1.05E-02,-1.05E-02
25796,16166681,113026,2047,8924,4,29,120,8924,14,3,11,-0.066200003,-0.066200003,,0,,0,-0.066200003,0,-6.62E-02,,-6.62E-02
25797,8988596,238908,2032,18340,4,29,12,18340,17,24,11,0.061099999,0.061099999,0.061099999,0.061099999,0.061099999,0.061099999,0.061099999,6.11E-02,6.11E-02,6.11E-02,6.11E-02
25798,9141072,32598,2033,12830,4,29,120,12830,14,9,11,-1.00E-04,-1.00E-04,-1.00E-04,0,-1.00E-04,0,-1.00E-04,0,-1.00E-04,-1.00E-04,-1.00E-04
25799,9141119,32604,2033,10,9,29,12,10,14,9,17,,0.0013,0.0013,,0.0013,,0.0013,,,1.30E-03,1.30E-03
25800,9141129,32604,2033,10,9,29,84,10,14,9,19,,,,0.0025,,0.0025,,2.50E-03,2.50E-03,,
25801,9141145,32604,2033,168,9,29,12,168,14,9,19,,0.0021,0.0021,,0.0021,,0.0021,,,2.10E-03,2.10E-03
25802,9141176,32604,2033,685,9,29,84,685,14,9,18,,,,0.0007,,0.0007,,7.00E-04,7.00E-04,,
25803,9141189,32619,2033,12830,9,29,12,12830,17,24,18,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,3.00E-04,3.00E-04,3.00E-04,3.00E-04
25804,9141191,32619,2033,12830,9,29,12,12830,17,24,20,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
25805,9253936,97385,2033,16,9,29,120,16,17,9,18,-0.0096,,,-0.0096,,-0.0096,-0.0096,-9.60E-03,-9.60E-03,,-9.60E-03
25806,9727091,119380,2034,2770,12,29,12,2770,15,3,6,,0.165999994,0.165999994,,0.165999994,,0.165999994,,,0.165999994,0.165999994
25807,9727093,119380,2034,2770,12,29,120,2770,15,3,6,-0.165999994,,,-0.165999994,,-0.165999994,,-0.165999994,-0.165999994,,
25808,2884657,32558,2001,10,4,21,12,6,15,14,11,1.279999971,1.279999971,1.279999971,1.279999971,1.279999971,1.279999971,1.279999971,1.279999971,1.279999971,1.279999971,1.279999971
25809,2884672,32559,2001,12830,12,1,12,26,17,14,8,7.860000134,7.860000134,7.860000134,7.860000134,7.860000134,7.860000134,7.860000134,7.860000134,7.860000134,7.860000134,7.860000134
25810,2884688,32561,2001,10,4,21,12,20932,16,14,11,0.217999995,0.217999995,0.217999995,0.217999995,0.217999995,0.217999995,0.217999995,0.217999995,0.217999995,0.217999995,0.217999995
25811,2884787,32584,2001,168,4,21,12,3,15,2,11,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,3.68E-02,3.68E-02,3.68E-02,3.68E-02
25812,7816681,113026,2029,685,4,29,120,685,17,3,11,-0.055500001,-0.055500001,,-0.055500001,,-0.055500001,-0.055500001,-5.55E-02,-5.55E-02,,-5.55E-02
25813,7816695,113026,2029,2770,4,29,48,2770,17,3,11,,,,,,,,,,2.22E-02,
25814,4706157,32556,2014,168,2,21,12,3,14,2,10,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057
25815,4706186,32561,2014,10,4,21,12,20932,14,14,11,0,0,0,0,0,0,0,0,0,0,0
25816,4706189,32561,2014,168,4,21,12,3,14,14,11,0,0,0,0,0,0,0,0,0,0,0
25817,4706200,32563,2014,685,12,21,12,685,14,2,8,0.186000004,0.186000004,0.186000004,0.186000004,0.186000004,0.186000004,0.186000004,0.186000004,0.186000004,0.186000004,0.186000004
25818,4706220,32570,2014,10,4,21,12,20932,14,14,11,0.499000013,0.499000013,0.499000013,0.499000013,0.499000013,0.499000013,0.499000013,0.499000013,0.499000013,0.499000013,0.499000013
25819,4706241,32584,2014,10,4,21,12,6,14,2,11,0.006,0.006,0.006,0.006,0.006,0.006,0.006,6.00E-03,6.00E-03,6.00E-03,6.00E-03
25820,4706228,32572,2014,10,12,29,12,20932,14,14,8,0,0,0,0,0,0,0,0,0,0,0
25821,4706236,32581,2014,10,4,21,12,20932,14,2,11,0.405999988,0.405999988,0.405999988,0.405999988,0.405999988,0.405999988,0.405999988,0.405999988,0.405999988,0.405999988,0.405999988
